movie_id,primary_title,original_title,start_year,runtime_minutes,genres,clean_title,averagerating,numvotes,domestic_gross,foreign_gross,production_budget,worldwide_gross,release_date,release_year,release_month
tt3993730,"Blood, Sweat, and Beer","Blood, Sweat, and Beer",2015,71.0,"Documentary,Drama","blood, sweat, and beer",7.7,66,,,,,,,
tt3993732,III: The Ritual,III,2015,80.0,"Drama,Horror,Thriller",iii: the ritual,4.9,1661,,,,,,,
tt3993760,Real Boy,Real Boy,2016,72.0,"Documentary,Family,Music",real boy,4.9,365,,,,,,,
tt3993894,Queen of Earth,Queen of Earth,2015,90.0,"Drama,Thriller",queen of earth,6.3,5200,91200.0,,,,,,
tt3994676,What's Between Us,Unter der Haut,2015,94.0,Drama,what's between us,5.8,145,,,,,,,
tt3995006,Banksy Does New York,Banksy Does New York,2014,79.0,Documentary,banksy does new york,7.3,1780,,,,,,,
tt3995110,Reykjavík,Reykjavík,2016,92.0,"Comedy,Drama",reykjavík,6.2,67,,,,,,,
tt3995140,Reichsführer-SS,Reichsführer-SS,2015,93.0,"Horror,Thriller,War",reichsführer-ss,4.6,91,,,,,,,
tt3995348,100 Days of Love,100 Days of Love,2015,153.0,"Comedy,Romance",100 days of love,6.6,1486,,,,,,,
tt3995416,Toz Bezi,Toz Bezi,2015,99.0,Drama,toz bezi,6.6,538,,,,,,,
tt3995504,O.T. The Movie,O.T. phi Overtime,2014,96.0,"Comedy,Horror,Thriller",o.t. the movie,6.3,135,,,,,,,
tt3995766,La Niña de la Mina,La Niña de la Mina,2016,82.0,Horror,la niña de la mina,3.8,157,,,,,,,
tt3995980,The LXD: The Uprising Begins,The LXD: The Uprising Begins,2010,80.0,"Action,Adventure,Music",the lxd: the uprising begins,6.5,91,,,,,,,
tt3997238,Do I Sound Gay?,Do I Sound Gay?,2014,77.0,Documentary,do i sound gay?,5.6,1682,119000.0,,,,,,
tt3997248,Foreign Body,Obce cialo,2014,117.0,"Drama,Romance",foreign body,4.6,251,,,,,,,
tt3999186,A los 40,A los 40,2014,89.0,Comedy,a los 40,4.6,147,,,,,,,
tt4000442,Pitza e datteri,Pitza e datteri,2015,90.0,Comedy,pitza e datteri,5.5,81,,,,,,,
tt4000488,Içimdeki Insan,Içimdeki Insan,2015,,Drama,içimdeki insan,6.6,93,,,,,,,
tt4000670,Mifune: The Last Samurai,Mifune: The Last Samurai,2015,80.0,Documentary,mifune: the last samurai,7.2,711,,,,,,,
tt4000870,Addicted to Fresno,Addicted to Fresno,2015,85.0,"Comedy,Drama",addicted to fresno,5.4,2022,,,,,,,
tt4000936,Looking for Grace,Looking for Grace,2015,100.0,Drama,looking for grace,5.2,279,,,,,,,
tt4000956,Brother Nature,Brother Nature,2016,97.0,Comedy,brother nature,4.7,1082,,,,,,,
tt4001078,The Transcendental Object at the End of Time,The Transcendental Object at the End of Time,2014,,Documentary,the transcendental object at the end of time,8.8,88,,,,,,,
tt4002168,Beware of Dogs,Beware of Dogs,2014,132.0,"Adventure,Drama",beware of dogs,4.2,55,,,,,,,
tt4002200,F.C. De Kampioenen 2: Jubilee general,F.C. De Kampioenen 2: Jubilee general,2015,96.0,Comedy,f.c. de kampioenen 2: jubilee general,5.5,546,,,,,,,
tt4002772,Once I Was a Beehive,Once I Was a Beehive,2015,119.0,"Comedy,Drama,Family",once i was a beehive,6.3,984,,,,,,,
tt4002884,It's Us,It's Us,2016,88.0,"Comedy,Drama,Romance",it's us,5.4,86,,,,,,,
tt4002892,Corpse Collector,Corpse Collector,2015,114.0,Drama,corpse collector,7.1,237,,,,,,,
tt4003046,Incir Reçeli 2,Incir Reçeli 2,2014,103.0,"Drama,Romance",incir reçeli 2,6.2,3098,,,,,,,
tt4003066,Deliha,Deliha,2014,107.0,"Comedy,Family,Romance",deliha,4.6,3088,,,,,,,
tt4003070,Diamond Dust,Diamond Dust,2018,162.0,"Crime,Drama,Mystery",diamond dust,7.8,1600,,,,,,,
tt4003440,The House That Jack Built,The House That Jack Built,2018,152.0,"Crime,Drama,Horror",the house that jack built,6.9,35669,88000.0,,,,,,
tt4003648,Ballade vir 'n Enkeling,Ballade vir 'n Enkeling,2015,139.0,Mystery,ballade vir 'n enkeling,7.7,293,,,,,,,
tt4003774,Meet the Mormons,Meet the Mormons,2014,78.0,Documentary,meet the mormons,6.9,1897,,,2000000.0,6049171.0,2014-10-10,2014.0,10.0
tt4003794,History's Future,History's Future,2016,95.0,Drama,history's future,5.5,86,,,,,,,
tt4004084,Antisocial 2,Antisocial 2,2015,90.0,Horror,antisocial 2,4.7,250,,,,,,,
tt4004608,$elfie Shootout,$elfie Shootout,2016,86.0,Comedy,$elfie shootout,3.5,101,,,,,,,
tt4005332,One Direction: The Inside Story,One Direction: The Inside Story,2014,62.0,"Documentary,Music",one direction: the inside story,6.9,68,,,,,,,
tt4005402,Colonia,Colonia,2015,106.0,"Drama,Romance,Thriller",colonia,7.1,41738,15700.0,,,,,,
tt4005430,De Maagd van Gent,De Maagd van Gent,2014,103.0,Drama,de maagd van gent,6.7,79,,,,,,,
tt4005510,Terrortory,Terrortory,2016,92.0,Horror,terrortory,4.2,202,,,,,,,
tt4005598,Rumah Gurita,Rumah Gurita,2014,106.0,"Drama,Horror,Mystery",rumah gurita,7.6,61,,,,,,,
tt4005668,Jeremy Scott: The People's Designer,Jeremy Scott: The People's Designer,2015,110.0,Documentary,jeremy scott: the people's designer,6.3,266,,,,,,,
tt4006044,The Republic,The Republic,2015,112.0,"Action,Crime,Thriller",the republic,6.3,175,,,,,,,
tt4006284,Haram,Haram,2014,90.0,"Action,Thriller",haram,5.8,75,,,,,,,
tt4006302,Level 16,Level 16,2018,102.0,"Sci-Fi,Thriller",level 16,5.8,2007,,,,,,,
tt4006384,Bear Island,Bjørnøya,2014,78.0,"Action,Adventure,Documentary",bear island,7.0,113,,,,,,,
tt4006906,Bem Casados,Bem Casados,2015,91.0,"Comedy,Romance",bem casados,5.2,232,,,,,,,
tt4007016,Harbinger,Harbinger,2015,84.0,"Fantasy,Horror,Thriller",harbinger,5.6,383,,,,,,,
tt4007068,When Black Birds Fly,When Black Birds Fly,2015,105.0,"Animation,Horror,Mystery",when black birds fly,5.6,187,,,,,,,
tt4007248,Hurricane Bianca,Hurricane Bianca,2016,84.0,"Comedy,Drama",hurricane bianca,5.8,5376,,,,,,,
tt4007276,Officer Involved,Officer Involved,2017,96.0,Documentary,officer involved,9.4,78,,,,,,,
tt4007558,Shaandaar,Shaandaar,2015,144.0,"Comedy,Drama,Romance",shaandaar,3.7,4229,522000.0,7800000.0,,,,,
tt4007618,Crazy Murder,Crazy Murder,2014,93.0,Horror,crazy murder,4.5,119,,,,,,,
tt4008352,Cereal Killers Movie,Cereal Killers Movie,2013,,Documentary,cereal killers movie,7.5,151,,,,,,,
tt4008392,Manieggs: Revenge of the Hard Egg,Manieggs: Revenge of the Hard Egg,2014,90.0,Animation,manieggs: revenge of the hard egg,5.2,121,,,,,,,
tt4008544,The Bright Day,The Bright Day,2013,86.0,Drama,the bright day,6.5,67,,,,,,,
tt4008556,Disruption,Disruption,2014,52.0,Documentary,disruption,7.1,50,,,,,,,
tt4008606,Hockney,Hockney,2014,112.0,Documentary,hockney,6.7,249,121000.0,,,,,,
tt4008652,I Am Ali,I Am Ali,2014,111.0,"Biography,Documentary,Sport",i am ali,7.2,2935,,,,,,,
tt4008758,Black,Black,2015,95.0,"Action,Crime,Drama",black,7.1,3546,,,,,,,
tt4008778,Yokudô,Yokudô,2014,97.0,Drama,yokudô,5.8,54,,,,,,,
tt4008864,Pink Cloud Syndrome,Rosa moln,2018,80.0,Drama,pink cloud syndrome,6.2,72,,,,,,,
tt4008866,Bibi & Tina voll verhext!,Bibi & Tina voll verhext!,2014,137.0,"Adventure,Family",bibi & tina voll verhext!,5.3,360,,,,,,,
tt4009226,5 Seconds of Summer: So Perfect,5 Seconds of Summer: So Perfect,2014,70.0,"Documentary,Music",5 seconds of summer: so perfect,8.3,68,,,,,,,
tt4009278,Intruders,Shut In,2015,90.0,"Drama,Horror,Thriller",intruders,5.7,10374,69100.0,2900000.0,,,,,
tt4009460,Saving Christmas,Saving Christmas,2014,79.0,"Comedy,Family",saving christmas,1.5,14221,,,,,,,
tt4009728,United Skates,United Skates,2018,89.0,Documentary,united skates,7.1,264,,,,,,,
tt4010204,Hara Kiri,Hara Kiri,2016,81.0,"Adventure,Drama,Romance",hara kiri,5.9,76,,,,,,,
tt4010302,Aranmanai,Aranmanai,2014,160.0,"Comedy,Horror",aranmanai,5.2,688,,,,,,,
tt4010306,Jigariyaa,Jigariyaa,2014,142.0,Drama,jigariyaa,5.0,285,,,,,,,
tt4010848,Lost Solace,Lost Solace,2016,106.0,"Drama,Sci-Fi,Thriller",lost solace,4.4,187,,,,,,,
tt4010862,Massacre on Aisle 12,Massacre on Aisle 12,2016,83.0,"Comedy,Horror",massacre on aisle 12,5.2,1197,,,,,,,
tt4010918,The Throne,Sado,2015,125.0,"Drama,History",the throne,7.0,1593,,,,,,,
tt4011000,Så meget godt i vente,Så meget godt i vente,2014,100.0,"Biography,Documentary,Drama",så meget godt i vente,7.0,116,,,,,,,
tt4011010,Red Billabong,Red Billabong,2016,113.0,"Action,Comedy,Horror",red billabong,4.0,640,,,,,,,
tt4011466,Friday Download: The Movie,Up All Night,2015,93.0,Family,friday download: the movie,5.4,112,,,,,,,
tt4012110,Los muertos,Los muertos,2014,89.0,"Adventure,Drama",los muertos,6.3,55,,,,,,,
tt4012424,The Movie of My Life,O Filme da Minha Vida,2017,113.0,Drama,the movie of my life,7.3,1265,,,,,,,
tt4012432,We Will Sing,We Will Sing,2015,91.0,Drama,we will sing,6.6,210,,,,,,,
tt4012914,Paradise in Service,Jun zhong le yuan,2014,133.0,"Drama,History,Romance",paradise in service,6.6,562,,,,,,,
tt4014108,The Newsroom: Off the Record,Ekstra Bladet: Uden for citat,2014,95.0,"Documentary,News",the newsroom: off the record,6.8,93,,,,,,,
tt4014472,Tarkata,Tarkata,2014,150.0,"Crime,Drama",tarkata,6.3,224,,,,,,,
tt4015202,Krakel Spektakel,Krakel Spektakel,2014,75.0,Family,krakel spektakel,6.5,53,,,,,,,
tt4015478,The Masters,De Masters,2015,92.0,Comedy,the masters,4.8,216,,,,,,,
tt4015500,The Tale,The Tale,2018,114.0,"Drama,Mystery,Thriller",the tale,7.3,10178,,,,,,,
tt4015630,Kubrick Remembered,Kubrick Remembered,2014,84.0,Documentary,kubrick remembered,7.5,154,,,,,,,
tt4015930,The Butchering,Braxton,2015,111.0,"Horror,Mystery,Thriller",the butchering,3.5,147,,,,,,,
tt4015996,The Arbalest,The Arbalest,2016,73.0,Drama,the arbalest,5.6,72,,,,,,,
tt4016226,The Resurrection of Jake the Snake,The Resurrection of Jake the Snake,2015,93.0,"Biography,Documentary,Drama",the resurrection of jake the snake,7.9,2517,,,,,,,
tt4016634,O Outro Lado do Paraíso,O Outro Lado do Paraíso,2014,100.0,"Drama,History",o outro lado do paraíso,7.4,72,,,,,,,
tt4016662,Helena,Helena,2016,96.0,"Drama,Romance",helena,6.2,82,,,,,,,
tt4016934,The Handmaiden,Ah-ga-ssi,2016,145.0,"Drama,Romance,Thriller",the handmaiden,8.1,79272,2000000.0,,,,,,
tt4016942,Ghost in the Shell Arise: Border 4 - Ghost Stands Alone,Ghost in the Shell Arise: Border 4 - Ghost Stands Alone,2014,59.0,"Action,Animation,Sci-Fi",ghost in the shell arise: border 4 - ghost stands alone,7.3,1594,,,,,,,
tt4016994,Why Me?,De ce eu?,2015,125.0,"Drama,Thriller",why me?,7.5,1885,,,,,,,
tt4017052,Pericle,Pericle il nero,2016,104.0,"Crime,Drama",pericle,6.0,317,,,,,,,
tt4017558,Devil's Night,Devil's Night,2015,80.0,Horror,devil's night,4.5,106,,,,,,,
tt4018492,Ruben Guthrie,Ruben Guthrie,2015,93.0,"Comedy,Drama,Romance",ruben guthrie,5.8,533,,,,,,,
tt4019142,Mad Love,Fou d'amour,2015,107.0,"Drama,Romance",mad love,6.8,183,,,,,,,
tt4019426,Brotherhood of Blades,Xiu chun dao,2014,111.0,Action,brotherhood of blades,6.6,2428,,,,,,,
tt4019560,Exposed,Exposed,2016,102.0,"Crime,Drama,Mystery",exposed,4.3,11958,,,,,,,
tt4019578,Rege,Rege,2014,111.0,"Crime,Drama,Thriller",rege,7.5,283,,,,,,,
tt4019666,Love Stories,Desculpe o Transtorno,2016,94.0,"Comedy,Romance",love stories,4.8,93,,,,,,,
tt4020156,National Theatre Live: A Streetcar Named Desire,National Theatre Live: A Streetcar Named Desire,2014,180.0,Drama,national theatre live: a streetcar named desire,8.8,243,,,,,,,
tt4020230,Unexperienced,Nepatyres,2015,90.0,Comedy,unexperienced,5.9,527,,,,,,,
tt4020312,A Haunting at the Rectory,A Haunting at the Rectory,2015,88.0,"Drama,Horror",a haunting at the rectory,3.4,522,,,,,,,
tt4020624,Lingaa,Lingaa,2014,174.0,"Action,Drama",lingaa,5.8,4500,,,,,,,
tt4020644,Moondraam Ullaga Por,Moondraam Ullaga Por,2016,105.0,"Action,Drama,War",moondraam ullaga por,4.0,57,,,,,,,
tt4021084,This Summer Feeling,Ce sentiment de l'été,2015,106.0,Drama,this summer feeling,6.6,445,,,,,,,
tt4021190,Journey to Le Mans,Journey to Le Mans,2014,96.0,Documentary,journey to le mans,5.6,555,,,,,,,
tt4022208,How to Be Deadly,How to Be Deadly,2014,88.0,Comedy,how to be deadly,7.8,75,,,,,,,
tt4022278,Fever,Fever,2016,123.0,"Crime,Mystery",fever,4.8,553,,,,,,,
tt4022440,21 Nights with Pattie,Vingt et une nuits avec Pattie,2015,115.0,"Comedy,Drama,Mystery",21 nights with pattie,6.2,510,,,,,,,
tt4022534,All of Me,Llévate mis amores,2014,90.0,"Biography,Documentary",all of me,7.7,120,,,,,,,
tt4022608,Johnny Ghoulash Escapes from Creightonville,Johnny Ghoulash Escapes from Creightonville,2014,,Horror,johnny ghoulash escapes from creightonville,2.2,71,,,,,,,
tt4022758,The Honor Farm,The Honor Farm,2017,74.0,Thriller,the honor farm,3.7,264,,,,,,,
tt4023852,Welcome 2 Karachi,Welcome to Karachi,2015,131.0,"Adventure,Comedy,Crime",welcome 2 karachi,4.4,976,,,,,,,
tt4023894,Gifted,Gipeuteodeu,2014,103.0,"Crime,Drama,Thriller",gifted,5.6,107,24800000.0,18200000.0,7000000.0,36964656.0,2017-04-07,2017.0,4.0
tt4023930,Made in China,Mei-deu in Chai-na,2014,100.0,Drama,made in china,6.5,54,,,,,,,
tt4024104,The Royal Tailor,Sang-eui-won,2014,127.0,Drama,the royal tailor,7.1,562,,,,,,,
tt4024120,The Lucky Break,The Lucky Break,2014,,Comedy,the lucky break,5.2,102,,,,,,,
tt4024210,UNindian,UNindian,2015,102.0,"Comedy,Drama,Romance",unindian,5.6,582,,,,,,,
tt4024368,Meet Miss Anxiety,Wo de zao geng nv you,2014,99.0,"Comedy,Romance",meet miss anxiety,4.5,143,,,,,,,
tt4024410,(Sex) Appeal,Han chan xiao ying,2014,110.0,"Drama,Romance",(sex) appeal,6.3,87,,,,,,,
tt4024536,A Napoli non piove mai,A Napoli non piove mai,2015,,Comedy,a napoli non piove mai,4.8,81,,,,,,,
tt4024546,Bis,Bis,2015,98.0,"Comedy,Fantasy",bis,5.4,1148,,,,,,,
tt4024814,Fucking Berlin,Fucking Berlin,2016,94.0,"Drama,Romance",fucking berlin,5.3,1396,,,,,,,
tt4024944,Main Aur Charles,Main Aur Charles,2015,119.0,"Action,Biography,Crime",main aur charles,6.3,1464,,,,,,,
tt4025194,I'm All Yours,Je suis à vous tout de suite,2015,100.0,Comedy,i'm all yours,5.9,526,,,,,,,
tt4025514,Suburra,Suburra,2015,130.0,"Crime,Drama,Thriller",suburra,7.4,14872,,,,,,,
tt4025594,Shark Killer,Shark Killer,2015,88.0,"Action,Horror,Thriller",shark killer,4.2,437,,,,,,,
tt4026034,Hired Gun,Hired Gun,2016,98.0,"Documentary,Music",hired gun,7.2,1530,,,,,,,
tt4026044,Genezis,Genezis,2018,120.0,Drama,genezis,6.3,263,,,,,,,
tt4026562,Hollows Grove,Hollows Grove,2014,81.0,Horror,hollows grove,4.9,1024,,,,,,,
tt4026570,In Pursuit of Silence,In Pursuit of Silence,2015,81.0,Documentary,in pursuit of silence,7.1,331,,,,,,,
tt4026600,Four Warriors,The Four Warriors,2015,92.0,"Adventure,Fantasy",four warriors,2.7,358,,,,,,,
tt4026642,Home Care,Domácí péce,2015,92.0,"Comedy,Drama",home care,7.0,375,,,,,,,
tt4026914,Underdog,Svenskjävel,2014,97.0,Drama,underdog,6.3,701,,,,,,,
tt4027210,The Greasy Hands Preachers,The Greasy Hands Preachers,2014,90.0,Documentary,the greasy hands preachers,7.9,61,,,,,,,
tt4027270,The Crossing 2,The Crossing 2,2015,131.0,"Drama,History,Romance",the crossing 2,6.0,609,,,,,,,
tt4027334,The Sound of Trees,Le bruit des arbres,2015,79.0,Drama,the sound of trees,6.7,64,,,,,,,
tt4027504,Lazy Eye,Lazy Eye,2016,87.0,"Comedy,Drama,Romance",lazy eye,6.2,1227,,,,,,,
tt4028132,Traffickers,Traffickers,2015,90.0,"Crime,Drama,Thriller",traffickers,8.1,50,,,,,,,
tt4028134,Lake Fear,Cypress Creek,2014,89.0,"Comedy,Horror",lake fear,4.5,1756,,,,,,,
tt4028312,Soledad,Soledad,2014,84.0,Drama,soledad,7.2,52,,,,,,,
tt4028876,Radiator,Radiator,2014,93.0,"Comedy,Drama",radiator,6.8,203,,,,,,,
tt4029356,The Man in the Wall,The Man in the Wall,2015,92.0,"Drama,Thriller",the man in the wall,5.9,857,,,,,,,
tt4029408,R.E.M.,R.E.M.,2015,78.0,"Drama,Sci-Fi,Thriller",r.e.m.,6.4,92,,,,,,,
tt4029868,Placebo,Placebo,2014,96.0,"Documentary,Drama,Fantasy",placebo,7.4,225,,,,,,,
tt4029998,My Life Directed by Nicolas Winding Refn,My Life Directed by Nicolas Winding Refn,2014,58.0,Documentary,my life directed by nicolas winding refn,6.5,1275,,,,,,,
tt4030014,Who Is Arthur Chu?,Who Is Arthur Chu?,2017,89.0,Documentary,who is arthur chu?,6.3,74,,,,,,,
tt4030354,Timber the Treasure Dog,Timber the Treasure Dog,2016,89.0,Family,timber the treasure dog,5.0,101,,,,,,,
tt4030442,From the Dark,From the Dark,2014,90.0,"Horror,Thriller",from the dark,4.9,2668,,,,,,,
tt4030502,"Sorria, Você Está Sendo Filmado","Sorria, Você Está Sendo Filmado",2014,80.0,Comedy,"sorria, você está sendo filmado",5.1,77,,,,,,,
tt4030560,Little Mermaid,Little Mermaid,2016,90.0,"Drama,Fantasy,Romance",little mermaid,4.4,440,,,,,,,
tt4030600,The Bye Bye Man,The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",the bye bye man,4.3,17743,22400000.0,4300000.0,7400000.0,31187727.0,2017-01-13,2017.0,1.0
tt4031126,Lycan,Lycan,2017,87.0,"Horror,Thriller",lycan,6.1,1342,,,,,,,
tt4032428,"Robin des Bois, la véritable histoire","Robin des Bois, la véritable histoire",2015,87.0,Comedy,"robin des bois, la véritable histoire",4.2,358,,,,,,,
tt4032450,Le talent de mes amis,Le talent de mes amis,2015,98.0,Comedy,le talent de mes amis,5.2,318,,,,,,,
tt4032496,Learn by Heart,La vie en grand,2015,93.0,Drama,learn by heart,6.5,126,,,,,,,
tt4032570,Last Bus,Last Bus,2016,123.0,"Horror,Mystery",last bus,6.5,98,,,,,,,
tt4032632,Eng nei Zäit,Eng nei Zäit,2015,107.0,"Crime,Drama,History",eng nei zäit,6.2,53,,,,,,,
tt4033216,Mafia & Red Tomatoes,La nostra terra,2014,100.0,Comedy,mafia & red tomatoes,6.3,119,,,,,,,
tt4033926,Rats,Rats,2016,84.0,"Documentary,Horror",rats,6.5,1303,,,,,,,
tt4034208,The Next Skin,La propera pell,2016,103.0,"Drama,Mystery,Thriller",the next skin,6.4,1179,,,,,,,
tt4034228,Manchester by the Sea,Manchester by the Sea,2016,137.0,Drama,manchester by the sea,7.8,214557,47700000.0,31300000.0,8500000.0,77733867.0,2016-11-18,2016.0,11.0
tt4034354,Swiss Army Man,Swiss Army Man,2016,97.0,"Adventure,Comedy,Drama",swiss army man,7.0,91736,4200000.0,,3000000.0,5837111.0,2016-06-24,2016.0,6.0
tt4034380,Manhole,Maen-hol,2014,101.0,"Horror,Thriller",manhole,5.2,515,,,,,,,
tt4034390,Cut to the Chase,Cut to the Chase,2016,90.0,"Action,Crime,Thriller",cut to the chase,4.9,271,,,,,,,
tt4034414,Whistle Blower,Je-bo-ja,2014,113.0,Drama,whistle blower,6.5,418,,,,,,,
tt4034452,Hyena Road,Hyena Road,2015,120.0,"Action,Drama,War",hyena road,6.5,6198,,,,,,,
tt4034844,Terminal,Terminal,2015,111.0,Drama,terminal,1.4,317,,,,,,,
tt4035268,Cosmos,Cosmos,2015,103.0,Drama,cosmos,5.9,1385,25300.0,,,,,,
tt4035304,Balash Tebosni,Balash Tebosni,2018,100.0,Comedy,balash tebosni,5.9,167,,,,,,,
tt4035566,Dementia,Dementia,2014,,Horror,dementia,5.7,87,,,,,,,
tt4035866,Head,Head,2015,61.0,"Comedy,Horror",head,5.7,62,,,,,,,
tt4035898,The Evil in Us,The Evil in Us,2016,90.0,Horror,the evil in us,5.3,2294,,,,,,,
tt4036488,Saving Banksy,Saving Banksy,2017,80.0,Documentary,saving banksy,6.8,939,,,,,,,
tt4036514,The Zombie Horror Picture Show,The Zombie Horror Picture Show,2014,81.0,"Documentary,Music",the zombie horror picture show,5.8,305,,,,,,,
tt4036850,Izlaiduma gads,Izlaiduma gads,2014,108.0,Drama,izlaiduma gads,6.4,285,,,,,,,
tt4036882,The Eyes Diary,The Eyes Diary,2014,101.0,"Horror,Romance",the eyes diary,5.4,56,,,,,,,
tt4037876,Rafaël,Rafaël,2018,105.0,Drama,rafaël,6.9,97,,,,,,,
tt4037976,Laputa,Laputa,2015,88.0,Drama,laputa,4.7,54,,,,,,,
tt4038108,Amateur Teens,Amateur Teens,2015,92.0,Drama,amateur teens,6.2,283,,,,,,,
tt4038414,Astraea,Astraea,2015,95.0,"Adventure,Drama,Sci-Fi",astraea,7.1,98,,,,,,,
tt4038670,Gold Coast,Guldkysten,2015,114.0,"Drama,History,Romance",gold coast,5.3,565,,,,,,,
tt4038806,Stray Bullets,Stray Bullets,2016,83.0,"Crime,Drama,Thriller",stray bullets,4.3,306,,,,,,,
tt4038966,"My Love, My Bride",Na-eui sa-lang na-eui sin-boo,2014,111.0,"Comedy,Romance","my love, my bride",6.5,418,,,,,,,
tt4038978,Mr. & Mrs. 420,Mr. & Mrs. 420,2014,132.0,Comedy,mr. & mrs. 420,7.4,206,,,,,,,
tt4040042,The Boss's Daughter,La fille du patron,2015,98.0,"Comedy,Drama,Romance",the boss's daughter,5.6,467,,,,,,,
tt4040072,Cold Deck,Cold Deck,2015,80.0,"Crime,Drama",cold deck,5.7,1095,,,,,,,
tt4040086,VeggieTales: Beauty and the Beet,VeggieTales: Beauty and the Beet,2014,57.0,"Animation,Comedy,Family",veggietales: beauty and the beet,7.2,52,,,,,,,
tt4040386,Les loups,Les loups,2014,107.0,Drama,les loups,6.3,181,,,,,,,
tt4040616,30 Days in Atlanta,30 Days in Atlanta,2014,111.0,Comedy,30 days in atlanta,7.3,87,,,,,,,
tt4040882,En tierra extraña,En tierra extraña,2014,72.0,Documentary,en tierra extraña,7.4,62,,,,,,,
tt4040888,Chorus,Chorus,2015,97.0,Drama,chorus,7.2,418,,,,,,,
tt4040892,El último adiós de Bette Davis,El último adiós de Bette Davis,2014,76.0,Documentary,el último adiós de bette davis,8.9,122,,,,,,,
tt4040896,Paco de Lucía: A Journey,Paco de Lucía: la búsqueda,2014,95.0,Documentary,paco de lucía: a journey,7.8,199,,,,,,,
tt4040900,No Cameras Allowed,No Cameras Allowed,2014,84.0,Documentary,no cameras allowed,7.6,245,,,,,,,
tt4041170,Eastsiders: The Movie,Eastsiders: The Movie,2014,114.0,Drama,eastsiders: the movie,6.8,76,,,,,,,
tt4041476,Ultimate Justice,Ultimate Justice,2017,93.0,"Action,Thriller",ultimate justice,4.4,231,,,,,,,
tt4041916,Ditch Party,Ditch Party,2016,84.0,"Drama,Horror,Thriller",ditch party,4.6,124,,,,,,,
tt4042326,Angels with Tethered Wings,Angels with Tethered Wings,2014,99.0,"Comedy,Horror,Mystery",angels with tethered wings,4.1,77,,,,,,,
tt4042814,Keeper,Keeper,2015,95.0,"Drama,Romance",keeper,6.5,389,,,,,,,
tt4042818,The Death and Life of John F. Donovan,The Death and Life of John F. Donovan,2018,123.0,Drama,the death and life of john f. donovan,6.3,878,,,,,,,
tt4042994,If Cats Disappeared from the World,Sekai kara neko ga kietanara,2016,103.0,"Drama,Fantasy",if cats disappeared from the world,7.1,1687,,,,,,,
tt4043502,Wichita,Wichita,2016,85.0,"Drama,Horror,Thriller",wichita,5.0,73,,,,,,,
tt4044364,Citizenfour,Citizenfour,2014,114.0,"Biography,Documentary,Thriller",citizenfour,8.1,47994,2800000.0,202000.0,,,,,
tt4044464,Adulterers,Avouterie,2015,91.0,"Crime,Drama,Thriller",adulterers,5.2,1377,,,750000.0,0.0,2016-01-05,2016.0,1.0
tt4044896,Ayla,Ayla,2017,86.0,"Drama,Fantasy,Horror",ayla,3.3,541,,,,,,,
tt4044970,Meeting Dr. Sun,Xingdong daihao: Sun Zongshan,2014,90.0,Drama,meeting dr. sun,3.0,648,,,,,,,
tt4045146,Like Air,Like Air,2015,80.0,"Biography,Documentary,Drama",like air,6.7,56,,,,,,,
tt4045380,Exodus to Shanghai,Exodus to Shanghai,2015,79.0,"Action,Adventure,Drama",exodus to shanghai,6.5,51,,,,,,,
tt4045384,Writers Retreat,Writers Retreat,2015,89.0,"Crime,Horror,Thriller",writers retreat,4.3,108,,,,,,,
